ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
AZO,"AutoZone, Inc.",NYSE,common_stock,False,1991-04-02,Consumer Cyclical,Specialty Retail,US,16325399.000156634,0.349,50028858727.52,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,3064.48,2026-06-18,50028858728.0,1000749562.8424243,True
WAB,Westinghouse Air Brake Technologies Corporation,NYSE,common_stock,False,1995-06-16,Industrials,Railroads,US,169677345.99934268,0.942,46462747655.18,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,273.83,2026-06-18,46462747655.0,256350393.6439394,True
DHI,"D.R. Horton, Inc.",NYSE,common_stock,False,1992-06-05,Consumer Cyclical,Residential Construction,US,283579613.00297827,1.382,44751698727.53,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,157.81,2026-06-18,44751698728.0,367216836.60484844,True
XYZ,"Block, Inc.",NYSE,common_stock,False,2015-11-19,Technology,Software - Infrastructure,US,595180984.9959882,2.552,44507635703.46,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,74.78,2026-06-18,44507634058.0,411402652.50272727,True
HUM,Humana Inc.,NYSE,common_stock,False,1981-12-31,Healthcare,Medical - Healthcare Plans,US,120061500.00000001,0.771,43300179975.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,360.65,2026-06-18,43300179975.0,464036743.09636366,True
CCL,Carnival Corporation & plc,NYSE,common_stock,False,1987-07-24,Consumer Cyclical,Leisure,US,1385139556.0090702,2.331,42759258093.72,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,30.87,2026-06-18,42759258094.0,774355939.1860605,True
YUM,"Yum! Brands, Inc.",NYSE,common_stock,False,1997-09-17,Consumer Cyclical,Restaurants,US,275621202.00013155,0.574,41891666491.98,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,151.99,2026-06-18,41891666492.0,296577132.7115151,True
CMG,"Chipotle Mexican Grill, Inc.",NYSE,common_stock,False,2006-01-26,Consumer Cyclical,Restaurants,US,1282734000.0,0.978,41676027660.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,32.49,2026-06-18,41676027660.0,580108257.1042423,True
LYV,"Live Nation Entertainment, Inc.",NYSE,common_stock,False,2005-12-21,Communication Services,Entertainment,US,232712799.00140154,1.124,39849739700.76,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,171.24,2026-06-18,39849739701.0,439294716.84484845,True
PEG,Public Service Enterprise Group Incorporated,NYSE,common_stock,False,1980-01-02,Utilities,Regulated Electric,US,498321402.0027538,0.533,39810896805.78,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,79.89,2026-06-18,39810896806.0,213208786.77454546,True
VMC,Vulcan Materials Company,NYSE,common_stock,False,1957-01-02,Basic Materials,Construction Materials,US,129755000.00000001,1.06,39295004200.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,302.84,2026-06-18,39295004200.0,335680497.67636365,True
JBL,Jabil Inc.,NYSE,common_stock,False,1993-05-03,Technology,"Hardware, Equipment & Parts",US,105502621.99903195,1.287,39234315069.36,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,371.88,2026-06-18,39234315069.0,414821511.7751515,True
ED,"Consolidated Edison, Inc.",NYSE,common_stock,False,2001-02-15,Utilities,Regulated Electric,US,368529705.0018804,0.272,39196819423.8,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,106.36,2026-06-18,39196819424.0,237974697.13333333,True
CBRE,"CBRE Group, Inc.",NYSE,common_stock,False,2004-06-10,Real Estate,Real Estate - Services,US,292816578.99657923,1.221,38520020967.450005,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,131.55,2026-06-18,38520020967.0,311621695.0478788,True
SYY,Sysco Corporation,NYSE,common_stock,False,1973-05-08,Consumer Defensive,Food Distribution,US,478182608.00508255,0.66,37632971249.6,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,78.7,2026-06-18,37632971250.0,369247582.6009091,True
EME,"EMCOR Group, Inc.",NYSE,common_stock,False,1995-01-10,Industrials,Engineering & Construction,US,44532571.00013149,1.124,37255503572.89,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,836.59,2026-06-18,37255503573.0,312449142.0457576,True
MLM,"Martin Marietta Materials, Inc.",NYSE,common_stock,False,1994-02-17,Basic Materials,Construction Materials,US,60045900.0,1.102,36575158608.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,609.12,2026-06-18,36575158608.0,301518369.81060606,True
WEC,"WEC Energy Group, Inc.",NYSE,common_stock,False,1980-03-17,Utilities,Regulated Electric,US,325725677.9976821,0.47,36536649301.26,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,112.17,2026-06-18,36536649301.0,237390014.9109091,True
ADM,Archer-Daniels-Midland Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,481956527.0039947,0.603,36194935177.7,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,75.1,2026-06-18,36194935178.0,292025094.1393939,True
A,"Agilent Technologies, Inc.",NYSE,common_stock,False,1999-11-18,Healthcare,Medical - Diagnostics & Research,US,282432000.0,1.256,35885809920.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,127.06,2026-06-18,35885809920.0,283186058.1312121,True
HSY,The Hershey Company,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Food Confectioners,US,202843371.9979146,0.081,35016851308.36,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,172.63,2026-06-18,35016851308.0,400198988.17939395,True
KR,The Kroger Co.,NYSE,common_stock,False,1977-01-02,Consumer Defensive,Grocery Stores,US,616561000.0,0.416,34903518210.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,56.61,2026-06-18,34903518210.0,426902184.7639394,True
KVUE,Kenvue Inc.,NYSE,common_stock,False,2023-05-04,Consumer Defensive,Household & Personal Products,US,1920008667.99117,0.504,34790557064.16,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,18.12,2026-06-18,34790557064.0,348205135.7318182,True
ZTS,Zoetis Inc.,NYSE,common_stock,False,2013-02-01,Healthcare,Drug Manufacturers - General,US,419228118.0027951,0.741,32997445167.78,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,78.71,2026-06-18,32997445168.0,589322806.2751516,True
LVS,Las Vegas Sands Corp.,NYSE,common_stock,False,2004-12-15,Consumer Cyclical,"Gambling, Resorts & Casinos",US,662637325.0,0.811,32283690474.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,48.72,2026-06-18,32283690474.0,234337964.78242424,True
EL,The Estée Lauder Companies Inc.,NYSE,common_stock,False,1995-11-17,Consumer Defensive,Household & Personal Products,US,361674641.99976414,1.249,30673626388.02,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,84.81,2026-06-18,30673626387.999996,326567084.7357575,True
IR,Ingersoll Rand Inc.,NYSE,common_stock,False,2017-05-12,Industrials,Industrial - Machinery,US,391336834.00077015,1.195,30489052736.94,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,77.91,2026-06-18,30489052737.0,318366011.57575756,True
DOV,Dover Corporation,NYSE,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,134661414.00008947,1.173,30106252327.98,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,223.57,2026-06-18,30106252328.0,212129970.65727276,True
HAL,Halliburton Company,NYSE,common_stock,False,1972-06-01,Energy,Oil & Gas Equipment & Services,US,835397735.012883,0.704,29180442883.55,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,34.93,2026-06-18,29180442884.0,517174200.72242427,True
TPR,"Tapestry, Inc.",NYSE,common_stock,False,2000-10-06,Consumer Cyclical,Luxury Goods,US,202045000.0,1.446,28993457500.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,143.5,2026-06-18,28993457500.0,343154585.18333334,True
TDY,Teledyne Technologies Incorporated,NYSE,common_stock,False,1999-11-23,Technology,"Hardware, Equipment & Parts",US,46329100.0,0.939,28704583778.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,619.58,2026-06-18,28704583778.0,207123771.78666666,True
NRG,"NRG Energy, Inc.",NYSE,common_stock,False,2003-12-02,Utilities,Independent Power Producers,US,210986469.99851918,1.216,28495832638.2,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,135.06,2026-06-18,28495832638.0,373627792.4542424,True
ATO,Atmos Energy Corporation,NYSE,common_stock,False,1983-12-28,Utilities,Regulated Gas,US,166919821.997531,0.601,28394730920.420002,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,170.11,2026-06-18,28394730920.0,217032486.3809091,True
OTIS,Otis Worldwide Corporation,NYSE,common_stock,False,2020-03-19,Industrials,Industrial - Machinery,US,383716076.00655115,0.896,28114876888.519997,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,73.27,2026-06-18,28114876889.0,280073497.649697,True
IQV,IQVIA Holdings Inc.,NYSE,common_stock,False,2013-05-09,Healthcare,Medical - Diagnostics & Research,US,166900000.0,1.215,28000813000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,167.77,2026-06-18,28000813000.0,290607291.7206061,True
HUBB,Hubbell Incorporated,NYSE,common_stock,False,1972-06-05,Industrials,Electrical Equipment & Parts,US,52841799.99999999,0.911,27672722242.000004,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,523.69,2026-06-18,27672722242.0,319043044.45090914,True
RMD,ResMed Inc.,NYSE,common_stock,False,1995-06-02,Healthcare,Medical - Devices,US,145056384.00042412,0.782,27361985713.92,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,188.63,2026-06-18,27361985714.0,294878591.4084848,True
WSM,"Williams-Sonoma, Inc.",NYSE,common_stock,False,1983-07-07,Consumer Cyclical,Specialty Retail,US,117746610.99947119,1.512,26719060968.12,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,226.92,2026-06-18,26719060968.0,239926616.24818182,True
PPG,"PPG Industries, Inc.",NYSE,common_stock,False,1980-03-17,Basic Materials,Chemicals - Specialty,US,222900000.0,1.062,26357925000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,118.25,2026-06-18,26357925000.0,222017564.00060606,True
DVN,Devon Energy Corporation,NYSE,common_stock,False,1985-07-22,Energy,Oil & Gas Exploration & Production,US,621431110.9924027,0.419,26174678395.32,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,42.12,2026-06-18,26174678395.0,694210263.4078788,True
FICO,Fair Isaac Corporation,NYSE,common_stock,False,1987-07-22,Technology,Software - Application,US,23190906.00010944,1.283,25428364610.88,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,1096.48,2026-06-18,25428364611.0,385133464.03909093,True
RL,Ralph Lauren Corporation,NYSE,common_stock,False,1997-06-12,Consumer Cyclical,Apparel - Manufacturers,US,60999811.99970945,1.371,25193532354.12,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,413.01,2026-06-18,25193532354.0,248369703.57393938,True
DG,Dollar General Corporation,NYSE,common_stock,False,2009-11-13,Consumer Defensive,Discount Stores,US,220586647.0044053,0.256,25025555102.15,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,113.45,2026-06-18,25025555102.64978,413664637.1506061,True
VEEV,Veeva Systems Inc.,NYSE,common_stock,False,2013-10-16,Healthcare,Medical - Healthcare Information Services,US,162443290.99804303,0.949,24902556510.300003,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,153.3,2026-06-18,24902556510.0,450858661.4572727,True
TPL,Texas Pacific Land Corporation,NYSE,common_stock,False,1980-03-17,Energy,Oil & Gas Exploration & Production,US,68974400.0,0.611,24493499184.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,355.11,2026-06-18,24493499184.0,187942335.3169697,True
DRI,"Darden Restaurants, Inc.",NYSE,common_stock,False,1995-05-09,Consumer Cyclical,Restaurants,US,114535002.99836028,0.587,24447496390.35,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,213.45,2026-06-18,24447496390.0,229451382.34878787,True
STZ,"Constellation Brands, Inc.",NYSE,common_stock,False,1992-03-17,Consumer Defensive,Beverages - Wineries & Distilleries,US,171518722.99900836,0.384,24215013313.14,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,141.18,2026-06-18,24215013313.0,329877396.15939397,True
PHM,"PulteGroup, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,190486353.00094518,1.216,24184147376.879997,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,126.96,2026-06-18,24184147377.0,226659267.01303032,True
WST,"West Pharmaceutical Services, Inc.",NYSE,common_stock,False,1980-03-17,Healthcare,Medical - Instruments & Supplies,US,70647600.0,1.182,23168880420.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,327.95,2026-06-18,23168880420.0,255442636.13848484,True
WAT,Waters Corporation,NYSE,common_stock,False,1995-11-17,Healthcare,Medical - Diagnostics & Research,US,65183625.0,1.202,23168867670.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,355.44,2026-06-18,23168867670.0,343540247.1630303,True
MTD,Mettler-Toledo International Inc.,NYSE,common_stock,False,1997-11-14,Healthcare,Medical - Diagnostics & Research,US,20207601.000139758,1.263,23134469928.84,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,1144.84,2026-06-18,23134469929.0,213723315.38969696,True
CHD,"Church & Dwight Co., Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Household & Personal Products,US,236943601.99707234,0.47,22658916659.26,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,95.63,2026-06-18,22658916658.980026,197719607.9139394,True
CPAY,"Corpay, Inc.",NYSE,common_stock,False,2010-12-15,Technology,Software - Infrastructure,US,65361918.99907322,0.869,22568163392.32,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,345.28,2026-06-18,22568163392.0,197600378.80545455,True
LEN,Lennar Corporation,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Residential Construction,US,248295271.00189456,1.4,22279534666.83,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,89.73,2026-06-18,22279534667.0,262756979.51818183,True
ROL,"Rollins, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Personal Products & Services,US,481464000.0,0.727,21646621440.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,44.96,2026-06-18,21646621440.0,179159353.99848485,True
DGX,Quest Diagnostics Incorporated,NYSE,common_stock,False,1996-12-17,Healthcare,Medical - Diagnostics & Research,US,110696000.0,0.587,21585720000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,195.0,2026-06-18,21585720000.0,173280157.31030303,True
HPQ,HP Inc.,NYSE,common_stock,False,1957-11-06,Technology,Computer Hardware,US,914523000.0,1.184,21491290500.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,23.5,2026-06-18,21491290500.0,460861046.27393943,True
EXPD,"Expeditors International of Washington, Inc.",NYSE,common_stock,False,1984-09-26,Industrials,Integrated Freight & Logistics,US,130791133.00272751,1.047,21099225575.559998,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,161.32,2026-06-18,21099225576.0,175820265.16848484,True
LH,Labcorp Holdings Inc.,NYSE,common_stock,False,1990-03-29,Healthcare,Medical - Diagnostics & Research,US,82000000.0,0.877,20977240000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,255.82,2026-06-18,20977240000.0,160850409.00969696,True
PKG,Packaging Corporation of America,NYSE,common_stock,False,2000-01-28,Consumer Cyclical,Packaging & Containers,US,89098700.0,0.835,20405384274.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,229.02,2026-06-18,20405384274.0,166358197.51242423,True
OMC,Omnicom Group Inc.,NYSE,common_stock,False,1980-03-17,Communication Services,Advertising Agencies,US,285006196.0056062,0.659,20335192084.6,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,71.35,2026-06-18,20335192085.0,348953076.88575757,True
SNA,Snap-on Incorporated,NYSE,common_stock,False,2017-03-02,Industrials,Manufacturing - Tools & Accessories,US,51801916.0,0.736,20060291971.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,387.25,2026-06-18,20060291971.0,141567581.43030304,True
FIS,"Fidelity National Information Services, Inc.",NYSE,common_stock,False,2001-06-20,Technology,Information Technology Services,US,516879151.00758964,0.802,19749952359.71,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,38.21,2026-06-18,19749952360.0,299143954.8066666,True
STE,STERIS plc,NYSE,common_stock,False,1992-06-01,Healthcare,Medical - Devices,US,97457700.0,0.923,19745904597.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,202.61,2026-06-18,19745904597.0,163290656.4157576,True
TSN,"Tyson Foods, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Agricultural Farm Products,US,355999456.9960332,0.382,19743729885.22,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,55.46,2026-06-18,19743729885.0,193017055.27272728,True
IFF,International Flavors & Fragrances Inc.,NYSE,common_stock,False,1974-12-17,Basic Materials,Chemicals - Specialty,US,255303473.00573516,0.956,19586882448.56,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,76.72,2026-06-18,19586882449.0,135507787.29727274,True
DD,"DuPont de Nemours, Inc.",NYSE,common_stock,False,1972-06-01,Basic Materials,Chemicals - Specialty,US,409921000.0,1.076,19557330910.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,47.71,2026-06-18,19557330910.0,176456458.96242425,True
FTV,Fortive Corporation,NYSE,common_stock,False,2016-07-05,Industrials,Industrial - Machinery,US,304861021.00606257,0.989,18605668111.63,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,61.03,2026-06-18,18605668112.0,182587436.80212122,True
EFX,Equifax Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Consulting Services,US,120634596.99863574,1.314,18569283516.21,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,153.93,2026-06-18,18569283516.0,310089731.01,True
LII,Lennox International Inc.,NYSE,common_stock,False,1999-07-29,Industrials,Construction,US,34800000.0,1.19,18528564000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,532.43,2026-06-18,18528564000.0,230093852.9212121,True
GIS,"General Mills, Inc.",NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,533681000.0,-0.041,17835619020.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,33.42,2026-06-18,17835619020.0,321157274.319394,True
NVR,"NVR, Inc.",NYSE,common_stock,False,1985-07-22,Consumer Cyclical,Residential Construction,US,2699292.000067787,0.924,17520915421.56,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,6490.93,2026-06-18,17520915422.0,174562352.92393938,True
ZBH,"Zimmer Biomet Holdings, Inc.",NYSE,common_stock,False,2001-07-25,Healthcare,Medical - Devices,US,193462482.00522906,0.472,17018894541.539999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,87.97,2026-06-18,17018894542.0,193772533.59575757,True
IEX,IDEX Corporation,NYSE,common_stock,False,1989-06-02,Industrials,Industrial - Machinery,US,74015051.9983995,0.991,16648205646.36,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,224.93,2026-06-18,16648205646.0,156450072.16060606,True
GNRC,Generac Holdings Inc.,NYSE,common_stock,False,2010-02-11,Industrials,Industrial - Machinery,US,58868680.99946266,1.91,16433192301.149998,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,279.15,2026-06-18,16433192301.0,216292569.88121212,True
BR,"Broadridge Financial Solutions, Inc.",NYSE,common_stock,False,2007-03-22,Technology,Information Technology Services,US,115658296.99854651,0.888,15914581667.199999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,137.6,2026-06-18,15914581667.0,224926203.7160606,True
CF,"CF Industries Holdings, Inc.",NYSE,common_stock,False,2005-08-11,Basic Materials,Agricultural Inputs,US,153629000.0,0.382,15813032970.000002,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,102.93,2026-06-18,15813032970.000002,429411839.1330303,True
BBY,"Best Buy Co., Inc.",NYSE,common_stock,False,1985-04-18,Consumer Cyclical,Specialty Retail,US,210767000.0,1.33,15750617910.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,74.73,2026-06-18,15750617910.0,299845555.14666665,True
TXT,Textron Inc.,NYSE,common_stock,False,1947-12-22,Industrials,Aerospace & Defense,US,173889000.0,0.907,15557848830.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,89.47,2026-06-18,15557848830.0,125621631.87,True
BALL,Ball Corporation,NYSE,common_stock,False,1972-07-13,Consumer Cyclical,Packaging & Containers,US,266246511.00138602,1.014,15367748614.92,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,57.72,2026-06-18,15367748615.0,153394262.3290909,True
DECK,Deckers Outdoor Corporation,NYSE,common_stock,False,1993-10-15,Consumer Cyclical,Apparel - Footwear & Accessories,US,138881000.0,1.146,15153305910.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,109.11,2026-06-18,15153305910.0,213717470.95181817,True
GPC,Genuine Parts Company,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Specialty Retail,US,139122108.9972401,0.679,15122573248.300001,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,108.7,2026-06-18,15122573247.999998,194501352.93060607,True
MAS,Masco Corporation,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,201734436.99919334,1.313,15005007424.06,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,74.38,2026-06-18,15005007424.0,193687130.05575758,True
J,Jacobs Solutions Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Engineering & Construction,US,118080879.00305861,0.683,14284243932.63,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,120.97,2026-06-18,14284243933.0,147891012.87848485,True
SWK,"Stanley Black & Decker, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Manufacturing - Tools & Accessories,US,155455564.0,1.202,13485770177.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,86.75,2026-06-18,13485770177.0,145832398.3978788,True
APTV,Aptiv PLC,NYSE,common_stock,False,2011-11-17,Consumer Cyclical,Auto - Parts,US,211620526.99434674,1.334,13475995159.36,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,63.68,2026-06-18,13475995159.0,219960703.3560606,True
LDOS,"Leidos Holdings, Inc.",NYSE,common_stock,False,2006-10-17,Technology,Information Technology Services,US,125785466.00354908,0.515,13474139117.92,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,107.12,2026-06-18,13474139118.300179,178872809.5390909,True
DVA,DaVita Inc.,NYSE,common_stock,False,1995-10-31,Healthcare,Medical - Care Facilities,US,64185000.0,0.908,13344703350.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,207.91,2026-06-18,13344703350.0,148147318.50666666,True
HRL,Hormel Foods Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,550314958.981788,0.343,13295609409.44,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,24.16,2026-06-18,13295609409.0,109587337.67939395,True
MKC,"McCormick & Company, Incorporated",NYSE,common_stock,False,1999-04-26,Consumer Defensive,Packaged Foods,US,268843185.99914235,0.641,12538846195.04,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,46.64,2026-06-18,12538846195.0,220316093.67545456,True
BF-B,Brown-Forman Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Beverages - Wineries & Distilleries,US,466342157.9954955,0.354,12423355089.12,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,26.64,2026-06-18,12423355089.0,136851879.79848486,True
AVY,Avery Dennison Corporation,NYSE,common_stock,False,1977-04-04,Consumer Cyclical,Packaging & Containers,US,76490385.0012604,0.833,12137494291.800001,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,158.68,2026-06-18,12137494292.0,109756815.98939395,True
TYL,"Tyler Technologies, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Software - Application,US,42167499.99999999,0.814,11760937425.000002,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,278.91,2026-06-18,11760937424.999998,213280879.1421212,True
CLX,The Clorox Company,NYSE,common_stock,False,1983-03-21,Consumer Defensive,Household & Personal Products,US,120921000.0,0.545,11584231800.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,95.8,2026-06-18,11584231800.0,284683947.71818185,True
ALLE,Allegion plc,NYSE,common_stock,False,2013-11-18,Industrials,Security & Protection Services,US,85935861.00172195,0.875,11478452953.769999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,133.57,2026-06-18,11478452954.0,139365740.68151516,True
HII,"Huntington Ingalls Industries, Inc.",NYSE,common_stock,False,2011-03-22,Industrials,Aerospace & Defense,US,39404000.0,0.232,11247083720.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,285.43,2026-06-18,11247083720.0,183505453.6269697,True
RVTY,"Revvity, Inc.",NYSE,common_stock,False,1965-07-06,Healthcare,Medical - Diagnostics & Research,US,111560000.0,1.107,11156000000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,100.0,2026-06-18,11156000000.0,125951620.33727273,True
GDDY,GoDaddy Inc.,NYSE,common_stock,False,2015-03-31,Technology,Software - Infrastructure,US,132409847.00155762,0.889,10200854612.880001,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,77.04,2026-06-18,10200854613.0,193697074.5,True
CRL,"Charles River Laboratories International, Inc.",NYSE,common_stock,False,2000-06-23,Healthcare,Medical - Diagnostics & Research,US,48167730.0,1.449,8911030050.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,185.0,2026-06-18,8911030050.0,155737911.32151514,True
UHS,"Universal Health Services, Inc.",NYSE,common_stock,False,1981-07-09,Healthcare,Medical - Care Facilities,US,62606335.99914996,1.081,8838136453.119999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,141.17,2026-06-18,8838136453.0,150744163.1366667,True
BLDR,"Builders FirstSource, Inc.",NYSE,common_stock,False,2005-06-28,Industrials,Construction,US,107560000.0,1.45,8668260400.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,80.59,2026-06-18,8668260400.0,194693156.82090908,True
